Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Germany,DEU,..,20.54597006,19.69521136,20.23300019,20.15644863,19.92519608,20.22439478,20.37718601,20.74372228,20.56212808,20.40363357,19.44367302
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Georgia,GEO,..,12.24537075,9.138651611,9.810547634,9.491576469,9.511735349,9.605770467,8.864594077,7.790210961,8.597061941,8.834423781,8.79238612
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Gambia, The",GMB,5.529760458,6.766691548,4.550839575,5.488714202,5.748159799,5.611202563,6.511781045,6.349254347,5.586257013,4.469292134,4.416320218,4.374759148
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Gabon,GAB,5.584351475,3.724848955,17.08046111,19.15280075,16.50140564,17.16241396,17.39340587,16.68703304,17.45600677,17.62241867,19.08347897,19.01907788
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,France,FRA,16.20726575,14.47755794,10.32712554,10.395998,10.36157533,10.35434248,10.280426,10.43366363,10.28302305,10.13628516,9.891315537,9.81890648
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Finland,FIN,19.50988907,24.15018836,16.96900762,16.26077031,14.46052219,14.50462752,14.45501868,14.68458027,14.56569112,15.15879566,14.68586308,14.38824049
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Fiji,FJI,11.9195101,12.23043096,12.31043606,11.92467009,11.56227143,11.5664407,10.65411419,10.49615987,10.93181017,10.44613155,10.42301689,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Faroe Islands,FRO,..,6.55557633,5.483398849,5.504621459,5.844544314,5.405203907,6.378204728,6.392586253,4.770585441,5.906029506,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Ethiopia,ETH,4.625179632,5.60524515,3.97390612,3.682551396,3.420060719,3.702189003,3.991325246,4.404619139,5.69139881,6.186588505,5.827616845,5.583015092
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Eswatini,SWZ,31.42155327,33.86420508,32.52848712,31.68918305,31.01821179,29.64116244,30.64620529,31.60374701,31.03011797,29.51050473,28.85246693,29.38803517
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Estonia,EST,..,15.44682864,13.63832809,14.47908858,13.90460995,13.64646273,14.08949147,13.80499239,13.78654332,13.51417883,13.2251625,12.89761346
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Eritrea,ERI,..,9.30749871,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Equatorial Guinea,GNQ,..,..,21.01648193,22.46849117,17.08975216,19.28578894,20.12563307,17.8446575,18.50431156,25.75059535,25.29776327,19.57557269
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,El Salvador,SLV,18.71665132,19.53286824,16.14267129,16.24433051,16.17413261,15.97728522,16.0762751,16.38749326,16.28567791,16.08458237,15.98191244,15.77159004
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Egypt, Arab Rep.",EGY,16.97494739,17.99797118,16.10227084,15.76719422,16.16546844,16.60837454,16.77444601,16.6974467,16.84132649,16.4435072,16.19348964,15.91210162
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Ecuador,ECU,22.33093507,22.37938912,13.40189032,13.04101545,12.9547547,13.04285975,13.7648167,14.42350795,14.55048854,14.36590648,13.94580231,14.00832489
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Dominican Republic,DOM,17.95913603,20.97486043,15.26911725,15.0723772,14.99304492,14.59166491,14.54652718,14.7024479,14.41879788,14.09586544,14.13553432,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Dominica,DMA,5.517941755,6.865374748,2.361755904,2.656770922,3.078060342,3.094247064,3.037962066,3.988383482,2.61726935,1.922967312,2.161475316,2.179221893
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Djibouti,DJI,..,..,..,..,..,1.996686371,2.782301739,2.728936626,2.837114224,3.11407972,3.133283987,3.346454118
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Denmark,DNK,14.86523508,14.14484978,10.93388403,11.0433164,11.43404439,11.77968841,11.86020064,12.40344489,12.93418569,12.83168456,13.00469489,13.07386595
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Czech Republic,CZE,..,23.61308115,21.199915,22.05919794,22.22341272,22.23005236,24.18523484,24.12772753,24.12830144,24.06175461,23.08162063,22.42312456
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cyprus,CYP,14.15659113,8.14938696,5.055359683,4.602658593,4.192877682,3.886970173,4.058044642,4.222657743,4.551707869,4.845013617,4.846148264,4.934194936
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Curacao,CUW,..,7.687075882,6.142326731,8.381987054,8.311111357,8.582784915,8.471423638,10.79093053,10.29514705,10.11919178,8.907688388,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cuba,CUB,7.135125209,16.42281796,15.6308295,15.33990433,16.10314324,15.73339555,15.08753224,14.90824372,13.85027909,13.50011874,13.04899873,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Croatia,HRV,..,16.78476454,13.11856799,13.75748391,13.74243969,12.80279219,12.93010566,12.9598229,13.09341086,12.90519778,12.51733187,12.01793543
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cote d'Ivoire,CIV,17.45050761,17.21134365,12.62580912,13.31369023,13.98244261,16.20297196,16.85122556,10.84203181,9.018102177,10.11191116,11.12809157,11.52363892
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Costa Rica,CRI,19.37993822,18.39608359,14.46226486,13.98246168,13.50067038,12.58123019,12.15485506,11.37893584,11.40422754,11.67598165,11.78169285,11.49099003
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Congo, Rep.",COG,8.346456693,3.47655398,3.782821809,3.632431829,3.838303961,4.296322992,4.739399373,7.326381826,7.12930815,6.29715312,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Congo, Dem. Rep.",COD,..,9.908318104,16.22164855,15.3588925,15.36134868,15.38523319,15.55441347,17.1286573,18.26439236,19.48703808,18.50009524,20.00933591
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Colombia,COL,18.03330754,13.93270065,13.9670257,13.21760258,13.08928488,12.6623563,12.26931864,12.40089376,12.29777884,11.40959357,11.13516057,10.94489322
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,China,CHN,..,..,31.61281829,32.06478991,31.52857514,30.6710096,30.39644442,28.95167685,28.06943668,28.10894338,27.8410162,27.16566564
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Chile,CHL,18.51202487,16.87983488,10.77252171,11.01153073,10.80546442,11.11553648,11.3188914,11.66119158,10.97575883,10.39593531,10.52806002,10.0435856
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Chad,TCD,13.72107812,8.588088903,0.972748014,1.726396538,2.058839922,2.720242879,2.687991149,2.778290083,2.955106324,2.925709554,2.873903769,2.854010194
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Central African Republic,CAF,..,..,18.39649783,19.96856112,23.65146879,21.06138825,17.44322761,19.74492116,19.45417359,18.44042004,18.1315381,18.63848381
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cayman Islands,CYM,..,..,0.756867581,0.754645358,0.782351407,0.793861988,0.82645191,0.831096148,0.857796781,0.853279894,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Canada,CAN,..,17.36792022,10.35068836,10.29712044,10.02016741,9.588492358,9.426150824,9.975422544,9.928004135,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cameroon,CMR,14.17621103,17.74135798,14.46653155,14.68687124,15.07799791,14.99418695,14.42311377,14.66331959,14.86109111,15.12397235,18.55670583,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cambodia,KHM,..,15.90695672,14.69387986,15.17259358,15.08786436,15.49057902,15.39756683,16.01377197,15.99518559,16.18857357,16.3494136,16.27677627
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Cabo Verde,CPV,12.60799887,9.262925466,5.432596261,5.444634677,5.684387355,5.800265665,6.386060314,6.546492931,5.932221678,6.13294921,6.74478326,6.637511131
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Burundi,BDI,11.81980421,10.90123278,9.245838979,9.318993014,8.830693673,9.54574735,10.12420983,8.675460283,9.36171645,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Burkina Faso,BFA,14.74901604,15.35693878,12.13998855,11.61215726,10.34232902,10.16977155,10.99604254,11.62132749,11.12003575,10.54328246,9.408463303,9.910324569
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Brunei Darussalam,BRN,11.13511832,15.36311712,14.90712573,16.43386491,16.62244593,16.49819506,16.12829906,14.52773513,11.46061768,12.65818406,14.06609411,13.60221955
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Brazil,BRA,..,13.13465959,12.72183388,11.78380036,10.67594231,10.47963105,10.33709739,10.52092077,10.78645112,10.7169803,9.782457702,9.439764445
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Botswana,BWA,4.770750175,5.626987325,6.387078393,5.786082019,5.937139645,5.820719326,5.306357343,5.779361838,5.194246955,5.1162584,5.145193163,5.247918195
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bosnia and Herzegovina,BIH,..,8.498451536,10.88480629,10.91601311,10.54510766,10.93711455,10.94019418,11.67037957,12.36923522,13.11501121,13.2253572,12.70363536
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bolivia,BOL,16.96302487,13.24110664,11.27002203,10.33846376,10.21420833,9.927811307,9.738327885,10.1911908,10.98422141,10.49350838,10.34315147,10.48950357
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bhutan,BTN,7.704170282,8.486603296,8.93454271,8.494058715,9.059040223,8.530724001,8.338431275,8.202847606,7.641068164,7.507318433,7.528182579,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bermuda,BMU,..,..,1.302117152,1.174863816,0.940887618,0.880526615,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Benin,BEN,7.376006869,13.98385772,11.73988533,11.73357014,10.71215569,10.9217699,10.38662818,10.03567008,9.93126564,9.62006825,9.169804994,9.86572844
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belize,BLZ,11.39727079,9.507944234,12.38693363,13.71974261,12.44701228,10.18001456,8.837100072,7.048227753,6.61950876,6.725182402,5.571699979,5.571690373
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belgium,BEL,..,17.53597445,13.33859852,12.92905935,12.62420868,12.56263999,12.56468619,12.69333388,12.3555689,12.49984864,12.29421437,12.00316814
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Belarus,BLR,38.17090069,27.04350873,22.51008707,26.42223633,24.78302798,21.99575511,21.08755763,20.6443546,20.15218696,21.6291152,21.2579004,21.31931608
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Barbados,BRB,10.41265135,7.743095277,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bangladesh,BGD,13.23921855,14.03531575,16.12122836,15.99673425,15.91422067,16.44201947,16.61270766,16.78867356,17.03024883,17.30063952,17.95814341,18.93263301
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Bahrain,BHR,16.72309482,..,14.48223504,15.04759704,14.85814419,14.81727591,14.92809337,17.342942,18.09435059,18.53161843,17.68990502,17.9126232
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,"Bahamas, The",BHS,3.804106128,2.887400065,2.127625855,2.191560457,2.945758127,2.593086995,2.715952095,2.462496703,3.274308115,3.348860943,2.954646062,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Azerbaijan,AZE,17.63301501,5.292384646,4.808194984,3.988326101,4.23610388,4.215736826,4.707010697,4.990805443,4.930062292,4.699464584,4.620186785,5.012548818
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Austria,AUT,19.58111484,18.21496707,16.47850074,16.59560906,16.70612337,16.49572937,16.56001525,16.69003646,16.98378932,16.88313912,16.9287474,16.73950912
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Australia,AUS,13.82699236,11.59373161,7.989864826,7.351572967,7.030140224,6.59796512,6.358216612,6.290282968,6.077687067,5.794365815,5.775942223,5.647925326
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Aruba,ABW,..,3.922194258,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Armenia,ARM,..,..,..,..,9.424758532,9.68257532,9.666405536,9.206171059,10.28464998,10.63112611,11.27191844,11.73939236
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Argentina,ARG,26.78970455,16.49427194,15.84486081,15.85069839,15.21680091,15.01105426,14.77277855,14.18158545,13.48802597,12.85265575,12.69099259,12.8377577
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Antigua and Barbuda,ATG,2.518409294,1.62410252,2.1563829,2.246371621,2.109967715,2.739262236,2.754958095,2.682962647,2.727403978,2.490702756,2.459210541,2.48662901
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Angola,AGO,..,2.890163321,4.541773802,4.167804797,4.403289594,4.827342815,4.763071572,5.685144864,6.75268057,6.580549623,6.059469206,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Algeria,DZA,..,46.02269971,39.5635278,40.08088286,38.25178751,33.89856979,31.30684621,23.51624812,22.13638907,24.76999521,27.17939099,24.28296112
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Albania,ALB,..,4.31787582,5.452117165,5.66188733,4.614429272,5.059810816,5.325821932,5.671490638,5.684423559,6.158166429,6.147884121,6.282522355
"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,Afghanistan,AFG,..,..,12.52257684,13.77918924,12.48608514,11.49986726,11.47758756,11.420006,11.37046543,11.10252604,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Zimbabwe,ZWE,45.38475854,70.1253413,57.83214254,57.89580728,55.085238,58.3260753,57.59105441,58.6510603,60.4099015,60.59164511,61.27936913,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Zambia,ZMB,24.84480325,48.95953352,52.8064557,50.3856175,53.19363227,53.13771908,53.51257781,56.22039218,54.1824873,52.09393182,54.01363233,50.03000398
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Yemen, Rep.",YEM,26.72510376,31.11502258,27.41656651,28.99685637,28.95987755,27.23401399,27.27197127,26.81859454,25.30146618,20.86938567,14.27903064,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,West Bank and Gaza,PSE,..,58.29933234,60.89800406,62.68561163,63.57784989,63.41134979,64.13696562,64.0448197,63.35907997,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Vietnam,VNM,38.58896437,38.73464268,36.94247178,36.73273666,37.26680592,38.73620288,39.03639442,39.73328958,40.92467841,41.26045376,41.11792653,41.63846444
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,"Venezuela, RB",VEN,32.39490344,43.08184907,39.03186322,38.63664524,44.87439771,45.56550221,51.66747816,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Uzbekistan,UZB,34.63787064,37.19437277,35.88393741,35.32367571,35.68342895,36.89851394,36.08465598,35.9242323,35.76938437,33.70233665,31.8474063,32.24715003
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Uruguay,URY,61.52990117,65.32225622,58.24426907,58.29099016,59.33905195,59.10285627,59.09565571,59.32547075,59.69250234,60.98076827,60.77835768,60.90769806
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,United States,USA,..,72.81623449,76.20629856,75.86333549,76.14853221,75.77446192,75.83813679,76.8170681,77.55137397,77.37453175,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,United Kingdom,GBR,67.70193182,65.66023305,70.55190405,69.96133232,70.07850748,69.7628484,70.13685549,70.40841026,70.92242013,70.93418006,71.04337818,71.25529598
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,United Arab Emirates,ARE,40.03922095,49.22033828,46.7057368,41.29248152,41.91197126,44.35007845,46.59589411,55.36508545,57.77531607,56.6548395,52.24833314,53.10879069
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Ukraine,UKR,28.54065697,39.52901746,55.08465311,53.04536724,54.00183246,56.16435458,54.1589184,51.16864399,49.914248,50.88317836,51.30548369,54.4276303
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Uganda,UGA,30.4803136,44.6702768,37.98822526,40.43974831,41.31456226,43.26817377,43.56858021,43.03492986,44.372976,43.47849941,43.44516706,43.32319323
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Turks and Caicos Islands,TCA,..,79.52972754,83.41786818,82.88884266,81.95498237,81.30517106,78.83669507,77.21170073,76.72732654,75.56236308,74.38791705,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Turkmenistan,TKM,36.66666667,28.89527092,28.14353501,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Turkey,TUR,48.05434384,52.55462432,54.29443626,52.79713546,53.73438847,53.17944607,53.6582483,53.30841494,53.76306177,53.33630304,54.26028235,55.90936809
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Tunisia,TUN,43.13081909,51.62791804,56.67996733,56.36340519,56.56547423,58.65996133,58.16937776,57.36275388,58.38365501,59.25138632,59.23101037,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Trinidad and Tobago,TTO,48.29054274,51.47408932,45.51051901,42.98616385,46.79313348,49.1475763,50.23111123,57.13953231,59.30888215,58.09293415,55.10768597,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Togo,TGO,43.71738264,53.50631192,56.28168672,53.00286265,29.82486204,30.85085232,28.05470547,27.4163891,26.8940045,27.82462439,28.82933137,28.62333396
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Timor-Leste,TLS,..,51.0237021,68.9343052,66.18992865,70.11444656,61.46021985,63.43223437,63.42434013,65.621256,68.33453332,67.48844615,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Thailand,THA,..,54.8307435,49.55609866,50.42680995,51.15220571,51.7791962,53.1480274,54.9480433,55.93772047,56.54596688,57.08490971,58.59311085
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Tanzania,TZA,33.29497179,49.0821277,43.31622825,41.40503759,40.61147665,40.26555074,41.29569549,40.43116643,39.44858852,37.92261984,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Tajikistan,TJK,29.08093278,31.48262159,45.09189666,42.43177004,43.51866958,44.06089908,41.11050115,42.46178889,42.24849529,41.44410892,42.09999419,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Switzerland,CHE,63.77562509,68.89104428,70.00515594,69.74759067,70.3174132,70.44413075,70.82126039,71.0412704,71.28001097,71.02605747,71.39153302,70.90668227
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Sweden,SWE,57.13303671,60.57365174,62.83014153,63.30630743,64.16267219,65.21037254,65.68175158,65.30375757,65.46762639,65.08890414,65.22639617,65.24836764
"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,Suriname,SUR,50.84963955,46.01003896,48.24480947,46.99695544,47.65729585,50.78028385,52.61940557,55.9943755,54.17928062,48.54385089,49.99612493,50.15813202
